frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2596.5965965965966,0.5166871899182872,(95000000+386486786.1865038j)
2600.1001001001005,0.5131820399782995,(95000000+387100088.97918206j)
2603.603603603604,0.5096751886681714,(95000000+387713268.28711236j)
2607.1071071071074,0.5061666484709869,(95000000+388326324.60812175j)
2610.610610610611,0.5026564318705826,(95000000+388939258.4373646j)
2614.1141141141143,0.49914455135172814,(95000000+389552070.2673408j)
2617.6176176176177,0.4956310194003139,(95000000+390164760.58791345j)
2621.121121121121,0.4921158485035364,(95000000+390777329.88632673j)
2624.6246246246246,0.4885990511500978,(95000000+391389778.64722335j)
2628.128128128128,0.48508063983040683,(95000000+392002107.3526613j)
2631.6316316316315,0.48156062703678937,(95000000+392614316.482132j)
2635.135135135135,0.4780390252637025,(95000000+393226406.5125764j)
2638.6386386386384,0.4745158470079566,(95000000+393838377.9184026j)
2642.142142142142,0.4709911047689486,(95000000+394450231.1715027j)
2645.6456456456453,0.46746481104889803,(95000000+395061966.7412688j)
2649.1491491491493,0.46393697835309666,(95000000+395673585.09461j)
2652.6526526526527,0.46040761919016593,(95000000+396285086.69596857j)
2656.156156156156,0.4568767460723205,(95000000+396896472.00733674j)
2659.6596596596596,0.4533443715156477,(95000000+397507741.48827213j)
2663.1631631631635,0.44981050804039435,(95000000+398118895.59591436j)
2666.666666666667,0.44627516817126994,(95000000+398729934.7850003j)
2670.1701701701704,0.44273836443775266,(95000000+399340859.5078807j)
2673.673673673674,0.4392001093744218,(95000000+399951670.21453464j)
2677.1771771771773,0.43566041552129137,(95000000+400562367.3525863j)
2680.680680680681,0.43211929542416777,(95000000+401172951.3673197j)
2684.1841841841842,0.42857676163501807,(95000000+401783422.7016939j)
2687.6876876876877,0.4250328267123604,(95000000+402393781.79635817j)
2691.191191191191,0.421487503221664,(95000000+403004029.08966756j)
2694.6946946946946,0.41794080373577563,(95000000+403614165.017697j)
2698.198198198198,0.4143927408353625,(95000000+404224190.014257j)
2701.7017017017015,0.41084332710938104,(95000000+404834104.51090723j)
2705.205205205205,0.4072925751555594,(95000000+405443908.93697214j)
2708.7087087087084,0.4037404975809135,(95000000+406053603.71955496j)
2712.2122122122123,0.40018710700228627,(95000000+406663189.2835521j)
2715.7157157157158,0.39663241604691185,(95000000+407272666.051667j)
2719.219219219219,0.39307643735301034,(95000000+407882034.44442505j)
2722.7227227227227,0.38951918357041876,(95000000+408491294.880187j)
2726.2262262262266,0.3859606673612451,(95000000+409100447.775163j)
2729.72972972973,0.3824009014005714,(95000000+409709493.54342645j)
2733.2332332332335,0.3788398983771814,(95000000+410318432.5969277j)
2736.736736736737,0.3752776709943389,(95000000+410927265.3455079j)
2740.2402402402404,0.37171423197060666,(95000000+411535992.1969116j)
2743.743743743744,0.36814959404071,(95000000+412144613.5568012j)
2747.2472472472473,0.36458376995645186,(95000000+412753129.8287698j)
2750.7507507507507,0.3610167724876818,(95000000+413361541.414354j)
2754.254254254254,0.35744861442332004,(95000000+413969848.7130479j)
2757.7577577577576,0.3538793085724487,(95000000+414578052.1223148j)
2761.261261261261,0.35030886776545833,(95000000+415186152.0376013j)
2764.7647647647645,0.3467373048552754,(95000000+415794148.85234934j)
2768.268268268268,0.3431646327186596,(95000000+416402042.95800924j)
2771.771771771772,0.3395908642575878,(95000000+417009834.744052j)
2775.2752752752754,0.33601601240071843,(95000000+417617524.597982j)
2778.778778778779,0.33244009010495745,(95000000+418225112.90534943j)
2782.2822822822823,0.3288631103571214,(95000000+418832600.0497624j)
2785.7857857857857,0.32528508617571195,(95000000+419439986.41289955j)
2789.2892892892896,0.32170603061281183,(95000000+420047272.37452143j)
2792.792792792793,0.31812595675610184,(95000000+420654458.31248325j)
2796.2962962962965,0.3145448777310204,(95000000+421261544.6027465j)
2799.7997997998,0.31096280670307247,(95000000+421868531.6193907j)
2803.3033033033034,0.3073797568803002,(95000000+422475419.7346258j)
2806.806806806807,0.3037957415159254,(95000000+423082209.3188029j)
2810.3103103103103,0.30021077391118733,(95000000+423688900.74042624j)
2813.813813813814,0.29662486741838284,(95000000+424295494.366165j)
2817.3173173173172,0.29303803544413043,(95000000+424901990.5608643j)
2820.8208208208207,0.2894502914528796,(95000000+425508389.68755704j)
2824.324324324324,0.2858616489706888,(95000000+426114692.1074741j)
2827.8278278278276,0.2822721215892818,(95000000+426720898.1800568j)
2831.331331331331,0.27868172297043087,(95000000+427327008.2629672j)
2834.834834834835,0.2750904668506771,(95000000+427933022.7120992j)
2838.3383383383384,0.27149836704643265,(95000000+428538941.88158935j)
2841.841841841842,0.26790543745948653,(95000000+429144766.12382835j)
2845.3453453453453,0.2643116920829712,(95000000+429750495.78947055j)
2848.848848848849,0.26071714500781834,(95000000+430356131.227446j)
2852.3523523523527,0.25712181042975896,(95000000+430961672.7849702j)
2855.855855855856,0.25352570265692537,(95000000+431567120.8075547j)
2859.3593593593596,0.24992883611810757,(95000000+432172475.63901794j)
2862.862862862863,0.24633122537173904,(95000000+432777737.6214948j)
2866.3663663663665,0.2427328851156817,(95000000+433382907.0954481j)
2869.86986986987,0.23913383019790052,(95000000+433987984.3996776j)
2873.3733733733734,0.2355340756281206,(95000000+434592969.87133104j)
2876.876876876877,0.23193363659056926,(95000000+435197863.84591365j)
2880.3803803803803,0.22833252845793411,(95000000+435802666.6572982j)
2883.8838838838838,0.22473076680666318,(95000000+436407378.6377351j)
2887.387387387387,0.22112836743376488,(95000000+437012000.1178624j)
2890.8908908908907,0.21752534637528517,(95000000+437616531.4267152j)
2894.394394394394,0.21392171992665845,(95000000+438220972.8917352j)
2897.897897897898,0.21031750466514837,(95000000+438825324.8387812j)
2901.4014014014015,0.20671271747465372,(95000000+439429587.59213734j)
2904.904904904905,0.2031073755731522,(95000000+440033761.4745239j)
2908.4084084084084,0.19950149654313495,(95000000+440637846.80710614j)
2911.9119119119123,0.19589509836540311,(95000000+441241843.90950334j)
2915.4154154154157,0.19228819945668116,(95000000+441845753.09979844j)
2918.918918918919,0.1886808187115443,(95000000+442449574.6945475j)
2922.4224224224226,0.18507297554926544,(95000000+443053309.0087885j)
2925.925925925926,0.18146468996625512,(95000000+443656956.35605043j)
2929.4294294294295,0.17785598259489174,(95000000+444260517.0483625j)
2932.932932932933,0.17424687476967662,(95000000+444863991.39626265j)
2936.4364364364365,0.17063738860178232,(95000000+445467379.7088074j)
2939.93993993994,0.1670275470632843,(95000000+446070682.29357946j)
2943.4434434434434,0.16341737408255996,(95000000+446673899.4566977j)
2946.946946946947,0.15980689465262335,(95000000+447277031.50282466j)
2950.4504504504503,0.15619613495448822,(95000000+447880078.73517615j)
2953.9539539539537,0.15258512249805248,(95000000+448483041.4555295j)
2957.457457457457,0.1489738862834635,(95000000+449085919.96423197j)
2960.960960960961,0.14536245698653372,(95000000+449688714.56020933j)
2964.4644644644645,0.14175086717248414,(95000000+450291425.540974j)
2967.967967967968,0.13813915154319434,(95000000+450894053.202634j)
2971.4714714714714,0.1345273472242392,(95000000+451496597.83990055j)
2974.9749749749753,0.13091549409939301,(95000000+452099059.7460968j)
2978.478478478479,0.12730363520199933,(95000000+452701439.2131656j)
2981.9819819819822,0.12369181717479198,(95000000+453303736.531678j)
2985.4854854854857,0.12008009081256275,(95000000+453905951.990841j)
