frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2102.6026026026025,0.977252277032193,(130000000+381211971.5024544j)
2106.1061061061064,0.9741106412420784,(130000000+381990932.1615457j)
2109.60960960961,0.9709655968433363,(130000000+382769654.27435255j)
2113.1131131131133,0.967817156660537,(130000000+383548139.0273913j)
2116.6166166166167,0.9646653335040394,(130000000+384326387.59932274j)
2120.12012012012,0.9615101401702372,(130000000+385104401.16101605j)
2123.6236236236236,0.9583515894417951,(130000000+385882180.87561417j)
2127.127127127127,0.955189694087888,(130000000+386659727.89859676j)
2130.6306306306305,0.9520244668644298,(130000000+387437043.3778438j)
2134.134134134134,0.948855920514305,(130000000+388214128.453697j)
2137.6376376376375,0.945684067767593,(130000000+388990984.25902283j)
2141.141141141141,0.942508921341791,(130000000+389767611.9192724j)
2144.644644644645,0.9393304939420312,(130000000+390544012.5525431j)
2148.1481481481483,0.9361487982613009,(130000000+391320187.2696379j)
2151.6516516516517,0.9329638469806494,(130000000+392096137.17412496j)
2155.155155155155,0.9297756527694022,(130000000+392871863.3623964j)
2158.6586586586586,0.9265842282853636,(130000000+393647366.9237268j)
2162.162162162162,0.9233895861750244,(130000000+394422648.9403305j)
2165.6656656656655,0.9201917390737572,(130000000+395197710.4874185j)
2169.1691691691694,0.9169906996060188,(130000000+395972552.63325596j)
2172.672672672673,0.9137864803855414,(130000000+396747176.43921715j)
2176.1761761761763,0.910579094015525,(130000000+397521582.9598415j)
2179.67967967968,0.907368553088827,(130000000+398295773.2428882j)
2183.1831831831832,0.9041548701881483,(130000000+399069748.32939124j)
2186.6866866866867,0.900938057886215,(130000000+399843509.2537124j)
2190.19019019019,0.8977181287459616,(130000000+400617057.0435954j)
2193.6936936936936,0.8944950953207063,(130000000+401390392.7202183j)
2197.197197197197,0.8912689701543295,(130000000+402163517.29824555j)
2200.7007007007005,0.8880397657814431,(130000000+402936431.7858809j)
2204.204204204204,0.8848074947275645,(130000000+403709137.1849177j)
2207.707707707708,0.8815721695092805,(130000000+404481634.49079025j)
2211.2112112112113,0.8783338026344163,(130000000+405253924.692624j)
2214.714714714715,0.8750924066021963,(130000000+406026008.7732855j)
